Date,DATABASE_CODE,DATASET_CODE,Index Value,Total Market Value,Dividend Market Value
11/30/2020,NASDAQOMX,NQCA45CADT,1012.97,59830116986.0,4981026
12/1/2020,NASDAQOMX,NQCA45CADT,1009.33,59614992264.0,0
12/2/2020,NASDAQOMX,NQCA45CADT,1013.24,59846080814.0,0
12/3/2020,NASDAQOMX,NQCA45CADT,1025.27,60556789376.0,0
12/4/2020,NASDAQOMX,NQCA45CADT,1020.14,60243611011.0,10109434
12/7/2020,NASDAQOMX,NQCA45CADT,1015.48,59968040807.0,0
12/8/2020,NASDAQOMX,NQCA45CADT,1020.37,60257031384.0,0
12/9/2020,NASDAQOMX,NQCA45CADT,1034.82,61110506555.0,0
12/10/2020,NASDAQOMX,NQCA45CADT,1026.17,60599327265.0,0
12/11/2020,NASDAQOMX,NQCA45CADT,1030.78,60871621039.0,0
12/14/2020,NASDAQOMX,NQCA45CADT,1027.01,60553283189.0,96057231
12/15/2020,NASDAQOMX,NQCA45CADT,1023.21,60329324936.0,0
12/16/2020,NASDAQOMX,NQCA45CADT,1017.68,60003140133.0,0
12/17/2020,NASDAQOMX,NQCA45CADT,1009.8,59538478170.0,0
12/18/2020,NASDAQOMX,NQCA45CADT,1008.81,59479783821.0,0
12/21/2020,NASDAQOMX,NQCA45CADT,1005.04,59210192830.0,0
12/22/2020,NASDAQOMX,NQCA45CADT,1006.63,59262298592.0,41629648
12/23/2020,NASDAQOMX,NQCA45CADT,1006.29,59243873039.0,0
12/24/2020,NASDAQOMX,NQCA45CADT,1008.55,59376754494.0,0
12/25/2020,NASDAQOMX,NQCA45CADT,1008.55,59376754494.0,0
12/28/2020,NASDAQOMX,NQCA45CADT,1008.55,59376754494.0,0
12/29/2020,NASDAQOMX,NQCA45CADT,1006.48,59247480978.0,7361475
12/30/2020,NASDAQOMX,NQCA45CADT,1004.47,59108793567.0,20186696
12/31/2020,NASDAQOMX,NQCA45CADT,998.96,58784833714.0,0
9/22/2020,NASDAQOMX,NQCA45LMCADT,1038.65,49662885245.0,0
9/23/2020,NASDAQOMX,NQCA45LMCADT,1036.8,49574148563.0,0
9/24/2020,NASDAQOMX,NQCA45LMCADT,1037.84,49623876715.0,0
9/25/2020,NASDAQOMX,NQCA45LMCADT,1042.47,49845295919.0,0
9/28/2020,NASDAQOMX,NQCA45LMCADT,1048.15,50117032537.0,0
9/29/2020,NASDAQOMX,NQCA45LMCADT,1044.64,49948839253.0,0
9/30/2020,NASDAQOMX,NQCA45LMCADT,1038.14,49638457142.0,0
10/1/2020,NASDAQOMX,NQCA45LMCADT,1040.5,49751207771.0,0
10/2/2020,NASDAQOMX,NQCA45LMCADT,1040.49,49750806223.0,0
10/5/2020,NASDAQOMX,NQCA45LMCADT,1049.36,50174718467.0,0
10/6/2020,NASDAQOMX,NQCA45LMCADT,1050.13,50211769191.0,0
10/7/2020,NASDAQOMX,NQCA45LMCADT,1047.43,50082622554.0,0
10/8/2020,NASDAQOMX,NQCA45LMCADT,1044.42,49938694657.0,0
10/9/2020,NASDAQOMX,NQCA45LMCADT,1042.41,49842314051.0,0
10/12/2020,NASDAQOMX,NQCA45LMCADT,1042.41,49842314051.0,0
10/13/2020,NASDAQOMX,NQCA45LMCADT,1041.73,49809801033.0,0
10/14/2020,NASDAQOMX,NQCA45LMCADT,1038.54,49635096688.0,22235799
10/15/2020,NASDAQOMX,NQCA45LMCADT,1045.5,49967933413.0,0
10/16/2020,NASDAQOMX,NQCA45LMCADT,1042.28,49814105919.0,0
10/19/2020,NASDAQOMX,NQCA45LMCADT,1033.44,49391567512.0,0
10/20/2020,NASDAQOMX,NQCA45LMCADT,1032.22,49333064628.0,0
10/21/2020,NASDAQOMX,NQCA45LMCADT,1034.55,49444419439.0,0
10/22/2020,NASDAQOMX,NQCA45LMCADT,1026.49,49002740224.0,56526229
10/23/2020,NASDAQOMX,NQCA45LMCADT,1025.25,48943702588.0,0
10/26/2020,NASDAQOMX,NQCA45LMCADT,1018.0,48597469404.0,0
10/27/2020,NASDAQOMX,NQCA45LMCADT,1018.46,48619562990.0,0
10/28/2020,NASDAQOMX,NQCA45LMCADT,1007.43,48092910055.0,0
10/29/2020,NASDAQOMX,NQCA45LMCADT,1006.77,48061530492.0,0
10/30/2020,NASDAQOMX,NQCA45LMCADT,998.54,47668427831.0,0
11/2/2020,NASDAQOMX,NQCA45LMCADT,1006.13,48030794043.0,0
11/3/2020,NASDAQOMX,NQCA45LMCADT,1006.52,48049385065.0,0
11/4/2020,NASDAQOMX,NQCA45LMCADT,1015.56,48480761936.0,0
11/5/2020,NASDAQOMX,NQCA45LMCADT,1017.53,48574953738.0,0
11/6/2020,NASDAQOMX,NQCA45LMCADT,1034.8,49399532117.0,0
11/9/2020,NASDAQOMX,NQCA45LMCADT,1015.73,48489173306.0,0
11/10/2020,NASDAQOMX,NQCA45LMCADT,1014.79,48444328613.0,0
11/11/2020,NASDAQOMX,NQCA45LMCADT,1017.85,48353604978.0,0
11/12/2020,NASDAQOMX,NQCA45LMCADT,1030.92,48974598086.0,0
11/13/2020,NASDAQOMX,NQCA45LMCADT,1013.7,48156226931.0,0
11/16/2020,NASDAQOMX,NQCA45LMCADT,1010.2,47990192351.0,0
11/17/2020,NASDAQOMX,NQCA45LMCADT,1011.89,48070532923.0,0
11/18/2020,NASDAQOMX,NQCA45LMCADT,994.52,47244972929.0,0
11/19/2020,NASDAQOMX,NQCA45LMCADT,994.15,47227603551.0,0
11/20/2020,NASDAQOMX,NQCA45LMCADT,998.17,47418641605.0,0
11/23/2020,NASDAQOMX,NQCA45LMCADT,1000.94,47549954630.0,0
11/24/2020,NASDAQOMX,NQCA45LMCADT,995.94,47312438436.0,0
11/25/2020,NASDAQOMX,NQCA45LMCADT,991.08,47081925791.0,0
11/26/2020,NASDAQOMX,NQCA45LMCADT,996.3,47329577731.0,0
11/27/2020,NASDAQOMX,NQCA45LMCADT,1001.83,47592297276.0,0
11/30/2020,NASDAQOMX,NQCA45LMCADT,996.91,47358820341.0,0
12/1/2020,NASDAQOMX,NQCA45LMCADT,993.87,47214235016.0,0
12/2/2020,NASDAQOMX,NQCA45LMCADT,993.65,47203974919.0,0
12/3/2020,NASDAQOMX,NQCA45LMCADT,1005.89,47785130147.0,0
12/4/2020,NASDAQOMX,NQCA45LMCADT,1001.95,47598033647.0,0
12/7/2020,NASDAQOMX,NQCA45LMCADT,996.33,47331179031.0,0
12/8/2020,NASDAQOMX,NQCA45LMCADT,1000.72,47539780156.0,0
12/9/2020,NASDAQOMX,NQCA45LMCADT,1018.81,48399132202.0,0
12/10/2020,NASDAQOMX,NQCA45LMCADT,1006.73,47825057195.0,0
12/11/2020,NASDAQOMX,NQCA45LMCADT,1013.59,48151286077.0,0
12/14/2020,NASDAQOMX,NQCA45LMCADT,1008.45,47811031781.0,96057231
12/15/2020,NASDAQOMX,NQCA45LMCADT,1004.14,47606728623.0,0
12/16/2020,NASDAQOMX,NQCA45LMCADT,998.94,47360177268.0,0
12/17/2020,NASDAQOMX,NQCA45LMCADT,989.35,46905448516.0,0
12/18/2020,NASDAQOMX,NQCA45LMCADT,988.9,46883963554.0,0
12/21/2020,NASDAQOMX,NQCA45LMCADT,984.9,46515349193.0,0
12/22/2020,NASDAQOMX,NQCA45LMCADT,983.44,46404542946.0,41629648
12/23/2020,NASDAQOMX,NQCA45LMCADT,980.28,46255600350.0,0
12/24/2020,NASDAQOMX,NQCA45LMCADT,981.18,46297725785.0,0
12/25/2020,NASDAQOMX,NQCA45LMCADT,981.18,46297725785.0,0
12/28/2020,NASDAQOMX,NQCA45LMCADT,981.18,46297725785.0,0
12/29/2020,NASDAQOMX,NQCA45LMCADT,982.09,46340906768.0,0
12/30/2020,NASDAQOMX,NQCA45LMCADT,978.56,46174417286.0,0
12/31/2020,NASDAQOMX,NQCA45LMCADT,973.47,45934130906.0,0
9/21/2020,NASDAQOMX,NQCA60CADT,620.8,261000000000.0,67634987
9/22/2020,NASDAQOMX,NQCA60CADT,630.75,265000000000.0,0
9/23/2020,NASDAQOMX,NQCA60CADT,610.66,257000000000.0,0
9/24/2020,NASDAQOMX,NQCA60CADT,613.03,257000000000.0,115465750
9/25/2020,NASDAQOMX,NQCA60CADT,615.96,259000000000.0,0
9/28/2020,NASDAQOMX,NQCA60CADT,623.4,262000000000.0,0
9/29/2020,NASDAQOMX,NQCA60CADT,611.57,256000000000.0,860782278
9/30/2020,NASDAQOMX,NQCA60CADT,599.7,251000000000.0,880298
10/1/2020,NASDAQOMX,NQCA60CADT,591.62,248000000000.0,0
10/2/2020,NASDAQOMX,NQCA60CADT,594.7,249000000000.0,0
10/5/2020,NASDAQOMX,NQCA60CADT,604.91,253000000000.0,0
10/6/2020,NASDAQOMX,NQCA60CADT,597.36,250000000000.0,0
10/7/2020,NASDAQOMX,NQCA60CADT,605.63,253000000000.0,0
10/8/2020,NASDAQOMX,NQCA60CADT,628.46,263000000000.0,0
10/9/2020,NASDAQOMX,NQCA60CADT,621.06,260000000000.0,0
10/12/2020,NASDAQOMX,NQCA60CADT,620.52,260000000000.0,0
10/13/2020,NASDAQOMX,NQCA60CADT,615.67,258000000000.0,0
10/14/2020,NASDAQOMX,NQCA60CADT,613.06,256000000000.0,0
10/15/2020,NASDAQOMX,NQCA60CADT,614.96,257000000000.0,0
10/16/2020,NASDAQOMX,NQCA60CADT,609.2,255000000000.0,0
10/19/2020,NASDAQOMX,NQCA60CADT,602.38,252000000000.0,0
10/20/2020,NASDAQOMX,NQCA60CADT,606.96,254000000000.0,0
10/21/2020,NASDAQOMX,NQCA60CADT,597.06,250000000000.0,67634987
10/22/2020,NASDAQOMX,NQCA60CADT,609.08,254000000000.0,115465750
10/23/2020,NASDAQOMX,NQCA60CADT,604.71,253000000000.0,0
10/26/2020,NASDAQOMX,NQCA60CADT,593.25,248000000000.0,0
10/27/2020,NASDAQOMX,NQCA60CADT,589.64,246000000000.0,0
10/28/2020,NASDAQOMX,NQCA60CADT,573.13,239000000000.0,0
10/29/2020,NASDAQOMX,NQCA60CADT,573.18,239000000000.0,18990492
10/30/2020,NASDAQOMX,NQCA60CADT,573.73,240000000000.0,0
11/2/2020,NASDAQOMX,NQCA60CADT,574.81,240000000000.0,0
11/3/2020,NASDAQOMX,NQCA60CADT,581.68,243000000000.0,0
11/4/2020,NASDAQOMX,NQCA60CADT,582.04,243000000000.0,0
11/5/2020,NASDAQOMX,NQCA60CADT,586.19,245000000000.0,0
11/6/2020,NASDAQOMX,NQCA60CADT,568.69,238000000000.0,0
11/9/2020,NASDAQOMX,NQCA60CADT,621.46,260000000000.0,0
11/10/2020,NASDAQOMX,NQCA60CADT,644.54,269000000000.0,0
11/11/2020,NASDAQOMX,NQCA60CADT,651.01,272000000000.0,0
11/12/2020,NASDAQOMX,NQCA60CADT,624.17,259000000000.0,1640407276
11/13/2020,NASDAQOMX,NQCA60CADT,626.3,260000000000.0,0
11/16/2020,NASDAQOMX,NQCA60CADT,646.21,269000000000.0,0
11/17/2020,NASDAQOMX,NQCA60CADT,654.82,272000000000.0,0
11/18/2020,NASDAQOMX,NQCA60CADT,648.36,269000000000.0,0
11/19/2020,NASDAQOMX,NQCA60CADT,651.05,271000000000.0,15102561
11/20/2020,NASDAQOMX,NQCA60CADT,656.85,273000000000.0,52532427
11/23/2020,NASDAQOMX,NQCA60CADT,683.69,284000000000.0,0
11/24/2020,NASDAQOMX,NQCA60CADT,707.93,294000000000.0,119087217
11/25/2020,NASDAQOMX,NQCA60CADT,709.05,294000000000.0,0
11/26/2020,NASDAQOMX,NQCA60CADT,707.59,293000000000.0,0
11/27/2020,NASDAQOMX,NQCA60CADT,713.04,296000000000.0,45466236
11/30/2020,NASDAQOMX,NQCA60CADT,684.16,284000000000.0,3769207
12/1/2020,NASDAQOMX,NQCA60CADT,684.23,284000000000.0,0
12/2/2020,NASDAQOMX,NQCA60CADT,696.23,288000000000.0,347898864
12/3/2020,NASDAQOMX,NQCA60CADT,699.98,290000000000.0,0
12/4/2020,NASDAQOMX,NQCA60CADT,722.41,299000000000.0,0
12/7/2020,NASDAQOMX,NQCA60CADT,718.32,297000000000.0,0
12/8/2020,NASDAQOMX,NQCA60CADT,723.48,299000000000.0,441708329
12/9/2020,NASDAQOMX,NQCA60CADT,721.09,298000000000.0,0
12/10/2020,NASDAQOMX,NQCA60CADT,735.88,304000000000.0,0
12/11/2020,NASDAQOMX,NQCA60CADT,735.56,304000000000.0,0
12/14/2020,NASDAQOMX,NQCA60CADT,718.82,297000000000.0,38259651
12/15/2020,NASDAQOMX,NQCA60CADT,725.96,300000000000.0,2454558
12/16/2020,NASDAQOMX,NQCA60CADT,714.84,295000000000.0,0
12/17/2020,NASDAQOMX,NQCA60CADT,712.03,294000000000.0,0
12/18/2020,NASDAQOMX,NQCA60CADT,707.66,292000000000.0,0
12/21/2020,NASDAQOMX,NQCA60CADT,693.58,287000000000.0,67683770
12/22/2020,NASDAQOMX,NQCA60CADT,687.57,284000000000.0,0
12/23/2020,NASDAQOMX,NQCA60CADT,699.61,289000000000.0,0
12/24/2020,NASDAQOMX,NQCA60CADT,697.16,288000000000.0,0
12/25/2020,NASDAQOMX,NQCA60CADT,697.16,288000000000.0,0
12/28/2020,NASDAQOMX,NQCA60CADT,696.97,288000000000.0,0
12/29/2020,NASDAQOMX,NQCA60CADT,689.55,285000000000.0,0
12/30/2020,NASDAQOMX,NQCA60CADT,693.4,286000000000.0,974834175
12/31/2020,NASDAQOMX,NQCA60CADT,689.79,284000000000.0,0
9/21/2020,NASDAQOMX,NQCA60LMCADT,648.91,225000000000.0,32271328
9/22/2020,NASDAQOMX,NQCA60LMCADT,660.53,229000000000.0,0
9/23/2020,NASDAQOMX,NQCA60LMCADT,639.34,221000000000.0,0
9/24/2020,NASDAQOMX,NQCA60LMCADT,642.08,222000000000.0,115465750
9/25/2020,NASDAQOMX,NQCA60LMCADT,646.45,224000000000.0,0
9/28/2020,NASDAQOMX,NQCA60LMCADT,652.47,226000000000.0,0
9/29/2020,NASDAQOMX,NQCA60LMCADT,639.88,221000000000.0,761331615
9/30/2020,NASDAQOMX,NQCA60LMCADT,626.33,216000000000.0,0
10/1/2020,NASDAQOMX,NQCA60LMCADT,616.02,212000000000.0,0
10/2/2020,NASDAQOMX,NQCA60LMCADT,620.19,214000000000.0,0
10/5/2020,NASDAQOMX,NQCA60LMCADT,628.08,217000000000.0,0
10/6/2020,NASDAQOMX,NQCA60LMCADT,619.84,214000000000.0,0
10/7/2020,NASDAQOMX,NQCA60LMCADT,627.71,216000000000.0,0
10/8/2020,NASDAQOMX,NQCA60LMCADT,653.27,225000000000.0,0
10/9/2020,NASDAQOMX,NQCA60LMCADT,643.65,222000000000.0,0
10/12/2020,NASDAQOMX,NQCA60LMCADT,643.65,222000000000.0,0
10/13/2020,NASDAQOMX,NQCA60LMCADT,638.7,220000000000.0,0
10/14/2020,NASDAQOMX,NQCA60LMCADT,635.12,219000000000.0,0
10/15/2020,NASDAQOMX,NQCA60LMCADT,637.08,220000000000.0,0
10/16/2020,NASDAQOMX,NQCA60LMCADT,630.79,217000000000.0,0
10/19/2020,NASDAQOMX,NQCA60LMCADT,623.44,215000000000.0,0
10/20/2020,NASDAQOMX,NQCA60LMCADT,626.85,216000000000.0,0
10/21/2020,NASDAQOMX,NQCA60LMCADT,617.26,213000000000.0,32271328
10/22/2020,NASDAQOMX,NQCA60LMCADT,628.54,217000000000.0,115465750
10/23/2020,NASDAQOMX,NQCA60LMCADT,624.63,215000000000.0,0
10/26/2020,NASDAQOMX,NQCA60LMCADT,613.92,212000000000.0,0
10/27/2020,NASDAQOMX,NQCA60LMCADT,609.92,210000000000.0,0
10/28/2020,NASDAQOMX,NQCA60LMCADT,593.83,205000000000.0,0
10/29/2020,NASDAQOMX,NQCA60LMCADT,592.99,204000000000.0,0
10/30/2020,NASDAQOMX,NQCA60LMCADT,593.88,205000000000.0,0
11/2/2020,NASDAQOMX,NQCA60LMCADT,593.5,204000000000.0,0
11/3/2020,NASDAQOMX,NQCA60LMCADT,600.57,207000000000.0,0
11/4/2020,NASDAQOMX,NQCA60LMCADT,602.27,208000000000.0,0
11/5/2020,NASDAQOMX,NQCA60LMCADT,604.69,208000000000.0,0
11/6/2020,NASDAQOMX,NQCA60LMCADT,585.93,202000000000.0,0
11/9/2020,NASDAQOMX,NQCA60LMCADT,644.33,222000000000.0,0
11/10/2020,NASDAQOMX,NQCA60LMCADT,670.41,231000000000.0,0
11/11/2020,NASDAQOMX,NQCA60LMCADT,676.73,233000000000.0,0
11/12/2020,NASDAQOMX,NQCA60LMCADT,648.8,222000000000.0,1640407276
11/13/2020,NASDAQOMX,NQCA60LMCADT,649.97,222000000000.0,0
11/16/2020,NASDAQOMX,NQCA60LMCADT,670.42,229000000000.0,0
11/17/2020,NASDAQOMX,NQCA60LMCADT,680.01,233000000000.0,0
11/18/2020,NASDAQOMX,NQCA60LMCADT,671.73,230000000000.0,0
11/19/2020,NASDAQOMX,NQCA60LMCADT,673.66,230000000000.0,15102561
11/20/2020,NASDAQOMX,NQCA60LMCADT,679.24,232000000000.0,17168767
11/23/2020,NASDAQOMX,NQCA60LMCADT,704.27,241000000000.0,0
11/24/2020,NASDAQOMX,NQCA60LMCADT,730.68,250000000000.0,115465750
11/25/2020,NASDAQOMX,NQCA60LMCADT,731.72,250000000000.0,0
11/26/2020,NASDAQOMX,NQCA60LMCADT,730.88,249000000000.0,0
11/27/2020,NASDAQOMX,NQCA60LMCADT,735.14,251000000000.0,28500927
11/30/2020,NASDAQOMX,NQCA60LMCADT,705.5,241000000000.0,0
12/1/2020,NASDAQOMX,NQCA60LMCADT,706.52,241000000000.0,0
12/2/2020,NASDAQOMX,NQCA60LMCADT,719.61,245000000000.0,347898864
12/3/2020,NASDAQOMX,NQCA60LMCADT,726.23,247000000000.0,0
12/4/2020,NASDAQOMX,NQCA60LMCADT,748.0,255000000000.0,0
12/7/2020,NASDAQOMX,NQCA60LMCADT,744.71,254000000000.0,0
12/8/2020,NASDAQOMX,NQCA60LMCADT,748.64,255000000000.0,441708329
12/9/2020,NASDAQOMX,NQCA60LMCADT,747.62,254000000000.0,0
12/10/2020,NASDAQOMX,NQCA60LMCADT,761.54,259000000000.0,0
12/11/2020,NASDAQOMX,NQCA60LMCADT,760.92,259000000000.0,0
12/14/2020,NASDAQOMX,NQCA60LMCADT,742.43,252000000000.0,0
12/15/2020,NASDAQOMX,NQCA60LMCADT,748.09,254000000000.0,0
12/16/2020,NASDAQOMX,NQCA60LMCADT,736.32,250000000000.0,0
12/17/2020,NASDAQOMX,NQCA60LMCADT,732.62,249000000000.0,0
12/18/2020,NASDAQOMX,NQCA60LMCADT,726.33,247000000000.0,0
12/21/2020,NASDAQOMX,NQCA60LMCADT,712.11,242000000000.0,32320110
12/22/2020,NASDAQOMX,NQCA60LMCADT,703.75,240000000000.0,0
12/23/2020,NASDAQOMX,NQCA60LMCADT,714.62,243000000000.0,0
12/24/2020,NASDAQOMX,NQCA60LMCADT,712.63,243000000000.0,0
12/25/2020,NASDAQOMX,NQCA60LMCADT,712.63,243000000000.0,0
12/28/2020,NASDAQOMX,NQCA60LMCADT,712.63,243000000000.0,0
12/29/2020,NASDAQOMX,NQCA60LMCADT,706.16,240000000000.0,0
12/30/2020,NASDAQOMX,NQCA60LMCADT,707.36,240000000000.0,876865646
12/31/2020,NASDAQOMX,NQCA60LMCADT,704.2,239000000000.0,0
9/21/2020,NASDAQOMX,NQCA30CADT,1751.06,676000000000.0,0
9/22/2020,NASDAQOMX,NQCA30CADT,1752.96,677000000000.0,0
9/23/2020,NASDAQOMX,NQCA30CADT,1732.21,669000000000.0,0
9/24/2020,NASDAQOMX,NQCA30CADT,1738.08,671000000000.0,0
9/25/2020,NASDAQOMX,NQCA30CADT,1751.5,675000000000.0,888755425
9/28/2020,NASDAQOMX,NQCA30CADT,1784.64,688000000000.0,0
9/29/2020,NASDAQOMX,NQCA30CADT,1761.13,678000000000.0,363141394
9/30/2020,NASDAQOMX,NQCA30CADT,1757.52,677000000000.0,17176996
10/1/2020,NASDAQOMX,NQCA30CADT,1761.5,679000000000.0,0
10/2/2020,NASDAQOMX,NQCA30CADT,1777.0,685000000000.0,0
10/5/2020,NASDAQOMX,NQCA30CADT,1799.59,692000000000.0,1090285749
10/6/2020,NASDAQOMX,NQCA30CADT,1798.6,692000000000.0,0
10/7/2020,NASDAQOMX,NQCA30CADT,1823.97,702000000000.0,0
10/8/2020,NASDAQOMX,NQCA30CADT,1827.32,701000000000.0,1433363617
10/9/2020,NASDAQOMX,NQCA30CADT,1813.82,696000000000.0,6268825
10/12/2020,NASDAQOMX,NQCA30CADT,1813.82,696000000000.0,0
10/13/2020,NASDAQOMX,NQCA30CADT,1796.45,690000000000.0,0
10/14/2020,NASDAQOMX,NQCA30CADT,1786.03,686000000000.0,0
10/15/2020,NASDAQOMX,NQCA30CADT,1790.78,687000000000.0,0
10/16/2020,NASDAQOMX,NQCA30CADT,1791.57,688000000000.0,0
10/19/2020,NASDAQOMX,NQCA30CADT,1772.41,680000000000.0,0
10/20/2020,NASDAQOMX,NQCA30CADT,1770.1,679000000000.0,0
10/21/2020,NASDAQOMX,NQCA30CADT,1777.95,682000000000.0,0
10/22/2020,NASDAQOMX,NQCA30CADT,1792.09,688000000000.0,0
10/23/2020,NASDAQOMX,NQCA30CADT,1806.06,692000000000.0,1537234465
10/26/2020,NASDAQOMX,NQCA30CADT,1775.66,680000000000.0,0
10/27/2020,NASDAQOMX,NQCA30CADT,1745.41,668000000000.0,0
10/28/2020,NASDAQOMX,NQCA30CADT,1705.21,653000000000.0,0
10/29/2020,NASDAQOMX,NQCA30CADT,1727.41,662000000000.0,9715810
10/30/2020,NASDAQOMX,NQCA30CADT,1723.9,660000000000.0,681592091
11/2/2020,NASDAQOMX,NQCA30CADT,1734.67,664000000000.0,0
11/3/2020,NASDAQOMX,NQCA30CADT,1776.69,680000000000.0,0
11/4/2020,NASDAQOMX,NQCA30CADT,1792.04,686000000000.0,0
11/5/2020,NASDAQOMX,NQCA30CADT,1796.32,687000000000.0,0
11/6/2020,NASDAQOMX,NQCA30CADT,1792.96,686000000000.0,0
11/9/2020,NASDAQOMX,NQCA30CADT,1860.33,712000000000.0,0
11/10/2020,NASDAQOMX,NQCA30CADT,1904.03,728000000000.0,0
11/11/2020,NASDAQOMX,NQCA30CADT,1914.59,733000000000.0,0
11/12/2020,NASDAQOMX,NQCA30CADT,1894.73,725000000000.0,0
11/13/2020,NASDAQOMX,NQCA30CADT,1908.63,730000000000.0,20036789
11/16/2020,NASDAQOMX,NQCA30CADT,1954.14,748000000000.0,0
11/17/2020,NASDAQOMX,NQCA30CADT,1974.44,756000000000.0,0
11/18/2020,NASDAQOMX,NQCA30CADT,1989.28,761000000000.0,91458817
11/19/2020,NASDAQOMX,NQCA30CADT,1988.48,761000000000.0,91531788
11/20/2020,NASDAQOMX,NQCA30CADT,1994.83,763000000000.0,550562147
11/23/2020,NASDAQOMX,NQCA30CADT,2013.4,770000000000.0,0
11/24/2020,NASDAQOMX,NQCA30CADT,2053.58,785000000000.0,333865774
11/25/2020,NASDAQOMX,NQCA30CADT,2043.06,781000000000.0,0
11/26/2020,NASDAQOMX,NQCA30CADT,2038.76,779000000000.0,5928108
11/27/2020,NASDAQOMX,NQCA30CADT,2040.76,779000000000.0,255776834
11/30/2020,NASDAQOMX,NQCA30CADT,2001.28,764000000000.0,0
12/1/2020,NASDAQOMX,NQCA30CADT,2026.75,774000000000.0,0
12/2/2020,NASDAQOMX,NQCA30CADT,2031.69,776000000000.0,117834537
12/3/2020,NASDAQOMX,NQCA30CADT,2033.74,777000000000.0,0
12/4/2020,NASDAQOMX,NQCA30CADT,2050.2,783000000000.0,0
12/7/2020,NASDAQOMX,NQCA30CADT,2045.18,781000000000.0,0
12/8/2020,NASDAQOMX,NQCA30CADT,2051.69,784000000000.0,0
12/9/2020,NASDAQOMX,NQCA30CADT,2058.18,786000000000.0,0
12/10/2020,NASDAQOMX,NQCA30CADT,2058.25,786000000000.0,0
12/11/2020,NASDAQOMX,NQCA30CADT,2051.13,783000000000.0,0
12/14/2020,NASDAQOMX,NQCA30CADT,2029.79,775000000000.0,135966809
12/15/2020,NASDAQOMX,NQCA30CADT,2034.38,777000000000.0,0
12/16/2020,NASDAQOMX,NQCA30CADT,2035.89,777000000000.0,25258951
12/17/2020,NASDAQOMX,NQCA30CADT,2034.11,777000000000.0,0
12/18/2020,NASDAQOMX,NQCA30CADT,2021.53,772000000000.0,0
12/21/2020,NASDAQOMX,NQCA30CADT,2015.8,771000000000.0,0
12/22/2020,NASDAQOMX,NQCA30CADT,2013.17,770000000000.0,0
12/23/2020,NASDAQOMX,NQCA30CADT,2032.94,775000000000.0,238538830
12/24/2020,NASDAQOMX,NQCA30CADT,2037.47,776000000000.0,651887226
12/25/2020,NASDAQOMX,NQCA30CADT,2037.47,776000000000.0,0
12/28/2020,NASDAQOMX,NQCA30CADT,2037.47,776000000000.0,0
12/29/2020,NASDAQOMX,NQCA30CADT,2042.68,778000000000.0,0
12/30/2020,NASDAQOMX,NQCA30CADT,2038.92,777000000000.0,362723825
12/31/2020,NASDAQOMX,NQCA30CADT,2038.91,776000000000.0,17249584
9/21/2020,NASDAQOMX,NQCA30LMCADT,1507.17,651000000000.0,0
9/22/2020,NASDAQOMX,NQCA30LMCADT,1508.69,652000000000.0,0
9/23/2020,NASDAQOMX,NQCA30LMCADT,1491.22,644000000000.0,0
9/24/2020,NASDAQOMX,NQCA30LMCADT,1496.59,647000000000.0,0
9/25/2020,NASDAQOMX,NQCA30LMCADT,1508.12,651000000000.0,888755425
9/28/2020,NASDAQOMX,NQCA30LMCADT,1536.58,663000000000.0,0
9/29/2020,NASDAQOMX,NQCA30LMCADT,1516.23,654000000000.0,301402966
9/30/2020,NASDAQOMX,NQCA30LMCADT,1512.98,653000000000.0,0
10/1/2020,NASDAQOMX,NQCA30LMCADT,1516.15,654000000000.0,0
10/2/2020,NASDAQOMX,NQCA30LMCADT,1529.9,660000000000.0,0
10/5/2020,NASDAQOMX,NQCA30LMCADT,1548.76,667000000000.0,1090285749
10/6/2020,NASDAQOMX,NQCA30LMCADT,1548.54,667000000000.0,0
10/7/2020,NASDAQOMX,NQCA30LMCADT,1570.83,676000000000.0,0
10/8/2020,NASDAQOMX,NQCA30LMCADT,1573.67,676000000000.0,1433363617
10/9/2020,NASDAQOMX,NQCA30LMCADT,1561.74,671000000000.0,0
10/12/2020,NASDAQOMX,NQCA30LMCADT,1561.74,671000000000.0,0
10/13/2020,NASDAQOMX,NQCA30LMCADT,1546.58,665000000000.0,0
10/14/2020,NASDAQOMX,NQCA30LMCADT,1537.61,661000000000.0,0
10/15/2020,NASDAQOMX,NQCA30LMCADT,1541.82,663000000000.0,0
10/16/2020,NASDAQOMX,NQCA30LMCADT,1542.32,663000000000.0,0
10/19/2020,NASDAQOMX,NQCA30LMCADT,1525.42,655000000000.0,0
10/20/2020,NASDAQOMX,NQCA30LMCADT,1523.67,655000000000.0,0
10/21/2020,NASDAQOMX,NQCA30LMCADT,1530.26,658000000000.0,0
10/22/2020,NASDAQOMX,NQCA30LMCADT,1542.51,663000000000.0,0
10/23/2020,NASDAQOMX,NQCA30LMCADT,1554.33,666000000000.0,1537234465
10/26/2020,NASDAQOMX,NQCA30LMCADT,1527.83,655000000000.0,0
10/27/2020,NASDAQOMX,NQCA30LMCADT,1501.32,644000000000.0,0
10/28/2020,NASDAQOMX,NQCA30LMCADT,1467.07,629000000000.0,0
10/29/2020,NASDAQOMX,NQCA30LMCADT,1486.06,637000000000.0,0
10/30/2020,NASDAQOMX,NQCA30LMCADT,1483.53,635000000000.0,681592091
